0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.51780736,-0.09870182,-0.11999999,-0.060000002,-0.6449999,-0.10789991,-1.1709986,-1.736,-0.7331991,0.7331147,-0.022999585,-1.6018003,-0.44,-0.32999843,-0.83950025,0.4944995,-0.02300053,-0.09720204,-0.24,-0.24,-0.7779985,-0.99999994,-1.9979999,-0.68,-0.71999997,-1.23,1.0160092,-0.7221964,-0.2,-0.23,-1.8991929,-0.40599993,-0.03999999,0.36390114,1.6280165,-0.8987997,-0.75849915,-0.8399999,-0.44,-0.13,0.42200443,-0.11999999,-2.7240002,-0.35999998,2.6462011,-1.211301,-0.5898994,0.18049774,-0.7660004,-0.2610001
0.31362182,0.09205809,-0.09499999,-0.198,0.21250013,0.45394886,-1.6061978,-1.3662254,-0.25271094,1.1863066,0.12209291,0.85380286,0.02000001,-0.40439788,0.16092515,0.9929208,0.011607481,0.17495935,0.43000004,0.05000005,0.071082994,-1.0900002,-0.32083264,-0.37499988,-0.7749997,0.03700033,0.9603856,0.6221247,-0.62,-0.40599996,2.123051,2.0381043,-0.33999997,0.110710405,-0.3238935,-0.9469363,0.015199458,-0.05499992,0.09100005,-0.37999994,0.9337841,0.36000007,-2.5116007,-0.81499994,0.7386607,0.3246587,0.30089566,-0.50194335,-1.4806106,-1.0743582
-0.24375974,0.056259893,-1.453,-0.08359999,-1.1288992,-1.335207,0.28379574,0.44178572,-0.09371389,-0.46419728,-0.35267147,-0.0012474703,-0.51769966,-0.51516175,0.3517866,0.65200883,-0.1267555,-0.6573352,-0.6429999,-1.0779998,-0.28382003,-1.5304899,0.6472239,-0.4105985,-0.54153293,-1.581998,0.32103428,-0.64333117,-2.2220004,-0.96599996,5.0958962,0.41389138,-0.3409996,-0.34277624,0.007648239,-0.67162305,-0.59627765,-1.409533,-1.0403998,-1.5500004,0.63623774,-0.6056006,-1.1313289,-1.0651352,-0.3235278,-0.14449592,0.1477191,-0.45202833,0.042913027,-0.3213516
-1.7310001,3.7950137,-0.2,-0.21000001,-0.55050004,-1.5539988,0.29749998,-1.3499999,-0.35699984,1.9183041,-1.5500001,-1.529,-0.2,-0.65000004,-1.3979996,0.7758987,-1.837,-1.36,0.0,0.0,-1.0552,-0.4,-1.0870004,0.0,-0.4,-1.0,0.5690005,-0.56550014,0.083000004,0.0,-2.887986,-0.2,-0.2,-0.5195005,-1.8260001,-1.1354994,-0.64000005,-0.4,-0.2,-0.4,1.3759993,-0.2,-2.6000004,-0.4,-0.06300016,-0.19999984,-1.3829993,-1.784,-0.85,-0.35649988
-0.038999286,-1.1920004,-0.2,-0.01,-0.5459999,-0.8609932,-1.7129993,-1.22,-1.3629998,0.038499102,-0.8989996,-1.095,-0.2,-1.0622505,-1.2899978,-0.12150838,-0.48499617,-0.7154986,-0.34,-0.11000001,-0.8089981,-0.4,-1.1839999,-0.2,-0.31,-0.6,1.7980118,-1.7065003,-0.2,-0.045,-3.3939917,-0.703,0.0,1.3405018,1.2785126,-0.5249999,-1.4759998,-0.6,-0.4,-0.4,-0.08749946,-0.2,-2.2000003,-0.2,3.0200024,-3.390004,0.46300134,0.52900255,-0.22000001,-0.36999997
-0.61,-1.0,-0.2,-0.4,-0.4,-0.42999998,-0.42,-1.2,-0.6,-0.31,-0.4,-0.41,-0.4,-0.2,-1.3000001,2.6299996,-0.37000012,-0.2,-0.2,-0.2,-0.81,-0.6,-0.61,-0.4,-0.2,-0.8,-0.93,-0.2,-0.4,-0.2,-6.739999,-0.2,-0.6,-0.62,-1.3000001,-2.4000003,-0.21000001,-0.4,-0.2,-0.4,1.9500002,-0.2,-1.8000002,-0.2,-3.2500002,-0.82,-0.3,-0.4,-0.6,-0.6
-2.7269995,-0.2335008,-0.4,-0.2,0.9499984,0.42885587,0.30010304,-1.48,-1.2009988,-0.6522444,0.6564231,-2.2759995,-0.22000001,-0.3999938,-1.7270011,-0.23524629,2.5851176,-0.45099744,0.0,0.0,0.31281006,-0.8,-1.68,-1.0,-0.6,-0.84999996,2.6321652,0.025000116,-0.6,-0.24,-1.0909419,-0.22409981,-0.2,-0.21150117,-1.2755004,-3.2890012,0.64930815,-0.6,-0.2,-0.4,0.5745108,-0.2,-2.19,-0.64,2.394898,-2.6530015,-2.7499993,-0.27349684,-1.5100001,-1.0
0.46950033,-1.0824004,0.0,0.0,-0.2,-1.3190001,-0.8155,-1.6000001,-1.26,-0.13540019,-0.9322001,-0.8629996,-0.4,-0.51099986,-0.10999994,0.8950002,-0.8900002,-1.2774998,-0.4,-0.6,-0.42170015,-0.8,-0.79999995,-0.2,-0.2,-1.0,-0.45599985,-1.5799997,-0.2,-0.4,-3.2759895,-0.34999996,-0.2,-0.6622,1.2786015,-2.2779994,-0.63,-0.4,-0.4,-0.2,1.5320009,-0.2,-2.0000002,-0.6,1.367001,-0.4509993,-0.8906,-1.1722001,-0.545,-0.1235
0.45500118,-0.5549994,-0.4,-0.10000001,-0.9900001,0.59861034,-1.5919993,-1.9772003,-0.38196757,-0.57469505,-0.8635007,-1.3534788,-0.2,-0.9155007,1.9815176,1.2823272,-0.6264958,-1.6094999,-0.2,-0.191,-0.3939985,-0.4,-0.83527607,-0.6,-0.8,-0.82,0.48506185,-1.7139988,-0.192,0.0,-0.8306627,-0.1950001,-0.4,-0.49158287,-1.2689005,-1.1904098,0.77791154,-0.4,-1.0,0.16000001,0.5979597,0.0,-3.0542004,-0.1,1.7047223,-1.0373999,0.7297085,0.38970056,-2.088,-1.194
-0.043522574,0.5958039,-0.2,-0.2,-1.0060003,0.2164092,-2.2311997,-1.4391993,-1.4894986,0.17095801,-1.0242753,-2.1644995,-0.191,1.8182158,-0.015213484,0.8849485,-0.6889947,-0.61698896,0.14999998,-0.3,0.060799353,-0.8,-0.53249925,-0.2,-0.6,-1.0,0.6647001,-0.9414957,0.0,0.08000003,-0.78866094,-1.021,-0.2,0.57766116,-1.0699997,-0.8973333,0.49541527,-0.8,-0.4,-0.26,0.52263296,-0.2,-3.2200005,-0.6,2.1364734,0.011686582,-0.36179507,-0.79599935,-1.438289,-1.0045998
-0.70000005,-0.41,-0.2,-0.2,-0.2,-0.42,-0.71000004,-0.81,1.5899998,-0.26700002,-0.6,-0.63,-0.2,-0.2,-0.70000005,1.0699993,-0.23000002,-0.3,-0.2,-0.2,-0.6,-0.6,-0.392,-0.4,-0.4,-0.6,-1.01,-0.5,-0.2,-0.2,-4.879998,-0.2,0.0,-0.503,-1.0,-2.9000003,-0.4,-0.4,-0.2,-0.2,1.6999998,-0.4,-2.4000003,-0.2,-1.5400008,-0.8,-0.2,-0.41,-0.11,-0.2
-0.88,1.22,-0.2,-0.4,-0.33,-0.95100015,-1.2000002,-1.23,-1.066,0.4960008,-0.9309998,-0.54899985,-0.4,-0.29899988,2.0150015,0.77400136,-0.3009999,-0.026500078,-0.2,0.0,-1.3460001,-1.0,-1.37,-0.6,-0.4,-0.8,-0.6100001,-0.84000003,0.0,-0.2,-3.4799862,-0.21000001,-0.6,0.80500084,-2.0100002,-2.8589993,-0.45449978,0.0,0.0,-0.4,1.8020012,-0.2,-2.4600003,-0.4,0.4155009,-1.4300001,-0.58350015,-0.981,-0.4,-0.25000003
-1.0,0.5264006,-0.4,-0.2,-0.5,-1.5000001,-1.8100002,-0.69344866,1.8040619,0.24615201,-1.777101,-1.1309448,-0.4,-0.47849977,-0.17060056,0.64090127,0.6772538,0.9120077,-0.4,-0.2,-0.9319992,-0.10600002,-0.28079614,-0.4,-0.4,-1.0,-0.4710017,-1.4400002,-0.2,-0.2,-0.8710022,-0.3,-0.4,0.30490074,-2.4152498,-1.5238471,-0.4144999,-0.4,-0.4,-0.4,1.3995149,-0.2,-1.7400004,-0.4,-0.037895266,-2.8299994,0.7068512,-0.7494,-1.7427,0.529353
-0.21200004,-0.68999976,-0.2,-0.2,-0.21000001,-0.6539999,-0.67,-1.0569998,-1.5400001,0.55000156,0.21200009,-1.0160006,-0.2,-0.39199987,-0.3489995,0.36599824,-1.17,0.4630003,-0.2,-0.2,0.11100018,-0.46000004,-1.2000017,-0.4,-0.4,-1.0,-1.7100009,-0.71599996,-0.2,-0.4,-1.7199978,-0.4,-0.2,1.3380008,-1.494,-1.049999,-0.5649999,-0.6,-0.4,-0.4,1.4659966,-0.2,-2.0800002,-0.2,-0.7040035,-1.1520001,1.2500029,0.09800003,-1.3230001,-0.5599995
-1.1449128,-1.9300001,-0.4,-0.2,-0.90199995,-0.50624275,0.50450206,-1.1699998,-1.2240002,-1.212925,-1.0718892,-1.5499998,-0.2,-1.2020894,-2.3461542,0.48554,-0.32649705,2.9459565,-0.2,-0.2,-1.0762384,-0.6,-0.90999985,-0.2,-0.2,-0.82,1.8751274,-0.03810045,-0.02000001,0.0,-2.098738,0.055299997,-0.4,-0.2639994,0.08769844,-1.781665,-0.7647444,-0.6,-0.2,-0.6,0.36450022,-0.6,-2.2200003,-0.6,2.455941,0.20015843,-1.9965001,-2.4099998,-0.5024443,-0.8599999
-0.2,-0.6,-0.2,-0.2,-0.4,-0.6,-0.3,-1.4000001,1.2999998,0.04499998,-0.8000001,-0.21000001,-0.2,-0.31,-0.65999997,-0.15499993,-0.32,-0.34,0.0,0.0,-0.70500004,-0.4,-0.6,0.0,-0.6,-0.8,-1.5100001,-0.01,-0.2,-0.2,-5.519993,-0.21000001,-0.4,-0.70000005,-0.81,-3.1000001,-0.1,-0.6,0.0,-0.4,0.10000002,-0.2,-2.0000002,-0.6,-1.8400021,-0.41,-0.5,-0.2,-0.6,-0.21000001
-0.31469616,-0.557049,-0.4,-0.060000002,-0.5165,0.044599228,-0.80999964,-1.8203992,-0.9563008,-1.7497982,-0.011351342,0.35641107,-0.24000001,-0.07710017,2.0648272,0.9857249,-0.35259765,-0.78260005,-0.2,-0.2,0.6135093,-0.41000003,0.16839895,-0.4,-1.08,-0.28000003,1.1350365,-1.7064999,0.0,-0.08,-0.91427004,-0.86200005,-0.08,-0.03739755,-2.0210009,-0.84330326,1.6808137,-0.48000002,-0.15,-0.28,0.82587403,0.20000003,-3.3160014,-0.19999999,0.47813058,-0.027000733,-1.002702,0.0075002396,-2.3849993,-1.3906999
-0.2,-0.6,-0.2,0.0,-0.4,-0.5,-0.42,-1.5000001,-0.62,-0.70000005,-0.9100001,-0.823,-0.2,-0.1,-0.6219999,1.41,-0.5330002,-0.053000003,-0.2,-0.4,-0.32,-0.8,-0.70000005,-0.4,-0.6,-0.6,-1.3700001,-0.81000006,0.0,-0.2,-5.3599973,0.0,-0.2,-0.71000004,-1.2,-2.3420002,-0.3,-0.8,-0.4,-0.4,1.28,-0.2,-2.2000003,-0.2,-1.9910014,-0.8,-0.48199996,-0.67899996,-0.4,-0.61
-0.39399973,-1.1780001,-0.4,-0.2,-0.6,-1.1759999,-0.62,-1.23,-1.5579997,0.036000147,0.41800073,-1.4010005,-0.2,-0.7940001,1.7860036,0.5739983,0.3960001,-0.6370001,-0.2,-0.2,1.1300019,-0.6,-0.4439999,-0.2,-0.6,-1.0,-2.19,-0.52,0.0,-0.2,-3.4299972,-0.04,-0.4,-0.7660003,-1.1820002,-1.6859984,-0.7880002,-0.4,-0.2,-0.2,2.4960017,-0.2,-2.2000003,-0.2,0.20799887,-1.5400001,0.8849996,-0.87,-1.0,-0.5479998
-0.8040001,-1.21,-0.2,0.0,-0.2,-1.14,-1.11,-0.61,-1.0179998,-0.17499992,-0.10999993,-0.963,-0.4,-0.51,1.1770028,1.1020002,0.025999982,-0.39699975,-0.2,-0.4,1.7140017,-0.2,-1.3679998,-0.4,-0.6,-1.0,-2.31,-0.55999994,-0.4,-0.4,-4.4300075,-0.2,-0.2,-0.5160004,-1.6000001,-3.04,-0.67999995,-0.6,-0.6,-0.2,3.250002,-0.4,-2.2000003,-0.4,-0.39600125,-1.7300001,-0.61599994,-0.53999996,-0.3,-0.53
-0.53999996,-1.6100001,0.0,-0.2,-0.4,-0.9100001,-0.4,-0.8,-0.9280001,-0.8740003,-0.35999995,-1.05,-0.2,-0.42,1.3900019,1.5020014,-0.14999996,-0.45000014,-0.2,-0.2,1.8160018,-0.8,-0.6339998,-0.2,-1.0,-0.8,-2.4099998,-0.44999996,0.0,0.0,-4.9600115,-0.2,0.0,-0.80600053,-1.8000002,-3.3300004,-0.44999996,-0.6,-0.4,-0.2,3.0699985,-0.2,-2.2000003,-0.2,-0.9799994,-1.01,-0.83000004,-0.6,-0.3,-0.32999998
-0.8000001,-1.0860001,-0.2,-0.2,-0.4,-0.85,-0.42999998,-1.1310005,-1.4575992,-0.15200026,0.7130003,-1.3805999,-0.4,-0.049999997,-0.48419952,1.5210023,1.3569989,0.5260008,-0.4,-0.4,0.5134001,-0.4,1.1825999,-0.2,-0.4,-1.0,-1.9400002,-0.91,-0.2,-0.2,-3.3419924,-0.21000001,-0.2,0.9270017,-1.13,-1.8439996,-0.89,-0.2,-0.2,-0.2,1.8680007,-0.6,-1.9400003,-0.4,-1.5690016,-0.63,2.621005,-0.59699994,-0.9200001,-0.8499998
0.7517365,0.5465309,-0.37499997,-0.37899992,1.0850018,-0.06929062,-0.085802056,-1.1899678,-0.37141466,0.4938475,-0.07819144,0.36298987,-1.3840001,0.096285045,0.78433436,0.866876,-0.32073906,0.5514766,0.30700004,0.44400004,-0.10043328,-1.37,-0.20015961,-0.4549999,-0.19999993,-0.38399982,0.64668864,0.106815636,-0.24999997,-0.35999995,2.3986416,1.5249013,0.19300006,0.14116137,-0.25134906,-0.6850474,0.25226673,-0.15899995,-0.43399996,-0.9549999,0.93667775,0.5500001,-2.4662828,-0.5949996,0.6406969,-0.2692173,-0.14930321,0.22653736,-1.3355341,-1.1600463
0.36999926,0.4840009,-0.2,-0.4,-0.4,-0.9191989,-1.3100001,-1.2379996,-2.0589993,-0.04639969,-1.3939998,-1.437,-0.4,-0.8559991,-0.34699982,0.78800154,-1.1240004,-1.983,-0.2,-0.4,0.055999935,-0.4,-1.2160001,-0.4,-0.2,-0.6,0.23400071,-0.052000016,-0.2,-0.2,-1.6559974,-0.41,-0.4,0.2780027,0.88360023,-2.191999,-1.0260001,-0.6,-0.4,-0.4,1.0840024,-0.4,-2.5400002,-0.2,1.4320023,-1.2518009,-0.79879993,0.6790015,-1.3600001,-0.99000007
-1.1439996,-0.20600018,0.0,-0.6,-0.13999999,-1.9490008,-1.8360003,-1.1499999,-1.473,-1.2159995,-1.7919998,-0.9139993,-0.4,0.058999814,0.5660029,0.029200267,0.19799973,-2.4400003,-0.5,-0.2,0.019399095,-0.6,-0.96000004,-0.6,-1.0,-0.8,0.21750103,-1.7060003,-0.2,-0.4,-2.1699898,-0.2165,-0.4,-0.43999967,0.79600185,-1.0730008,1.3635013,-0.8,0.0,-0.24,1.5960053,-0.6,-2.2000003,-0.4,0.60000306,3.0590208,-1.1489997,1.6340064,-0.94000006,-0.4329999
0.4710045,0.7565038,-0.4,-0.2,0.23739979,-0.3294989,-1.3284976,-1.76,-1.4550006,-1.1710001,-0.030001178,-1.7929997,-0.6,-0.24149854,-0.8444975,0.66900086,-0.7594936,1.2573012,-0.32,-0.4,-1.4729977,-0.66,-1.3710009,-0.4,-0.64,-0.71999997,0.950512,1.4164172,0.14,-0.45999998,-1.8323841,-0.48449984,-0.060000002,-0.23449646,-0.58549505,-1.5379928,-0.8009993,-0.45999998,-0.26,-0.26,0.5125,-0.45999998,-2.2500002,-0.060000002,3.2009783,-0.46380085,-1.1389997,-2.1380005,-0.60399956,-0.6459998
-0.6499993,-1.1199999,-0.2,-0.4,-0.70000005,-1.0489993,-0.68,-1.2,-1.06,0.7766008,-0.83000004,-0.64,-0.4,-0.24499983,-0.6139996,0.67999816,-0.9500004,-1.8340001,-0.2,-0.2,-0.85,-0.8,-0.65999997,0.0,-0.8,-0.4,-0.06999975,-1.2750002,-0.2,0.0,-4.505994,-0.019999996,-0.4,-0.8034996,0.64999825,-2.902,-0.22000001,-0.6,-0.2,-0.6,2.9599972,0.0,-2.4000003,-0.4,1.050002,-2.4470005,0.207,-1.0339999,-0.6,-0.61
0.31921294,-0.16120028,-0.2,-0.4,-0.71500003,-1.9400022,-1.8730004,-1.7413191,0.2183723,1.9472016,-0.34209317,-1.2718449,-0.6,-0.94349986,-0.340903,0.81526244,0.22913334,0.14176267,-0.2,-0.2,-1.7085004,-1.0,-0.29854602,-0.09999998,-0.45999998,-0.78000003,0.9576945,-0.50899893,-0.4,-0.4,1.1450738,-0.28299996,-0.2,-0.289184,-1.8559995,-0.7758634,-1.189639,-0.4,-0.6,-0.4,0.6466521,-0.34,-2.7080004,-0.45999998,-0.6737848,-0.757702,1.0086381,-1.8725507,-1.4759985,-1.5024904
-0.44999996,-0.7,-0.2,-0.2,0.0,-0.21000001,-0.62,-1.4000001,-1.035,-0.36999995,0.035000004,-0.52,-0.4,-0.11499999,1.09,1.7700001,-0.10999997,-0.4,0.0,-0.2,-0.38999996,-0.6,-0.64,-0.2,-0.6,-0.6,-1.12,-0.15,0.0,-0.2,-5.5899944,0.0,-0.4,-0.53999996,-1.11,-2.46,0.16499993,0.0,-0.2,-0.2,2.22,-0.2,-2.2000003,-0.4,-3.4699998,-1.1,-0.345,-0.345,-0.2,-0.23000002
-1.2530015,-0.24500033,-0.2,-0.4,-0.46999994,-0.52549917,0.6735016,-1.2,-1.3100001,-1.3934996,-1.3544996,-0.96000004,-0.2,0.8850029,-0.7300001,1.3580056,-0.50749815,-1.3364999,-0.4,-0.4,0.0009998712,-0.6,-0.91599995,-0.8,-0.6,-0.8,1.6110011,-0.9449997,-0.2,-0.4,-3.3219805,-0.61,-0.2,-0.034999978,-0.19899884,-1.6649994,-1.1045004,-0.4,-0.2,-0.2,-0.1704994,-0.6,-2.4000003,-0.26,1.2640071,0.026800085,1.3570005,0.6290009,-0.71000004,-0.33999997
-0.47865623,-0.032295942,-0.115999945,-0.036599923,-0.9211497,-1.3276463,-0.62741613,0.10508706,-0.44917232,-0.33791283,0.04457666,-0.048437886,-2.1660004,-0.6566128,-0.13033614,0.8064803,-0.21438792,-0.30882633,-1.368,-0.826,-0.15512685,0.107041046,0.61280286,-1.3229997,-0.27659947,-1.0251983,-0.0026655681,-1.0086509,-0.9439999,-0.1539999,4.67982,0.3418018,-1.4440002,-0.2697272,0.039372448,-1.3035378,-0.9605477,-0.9409997,0.33524007,-0.44199964,0.91546065,-0.1399998,0.058319397,0.03299947,-0.564408,-0.9906045,-0.0644899,-0.8134819,-0.35246286,0.13747644
0.34610105,0.29550007,-0.4,-0.2,-0.2,-1.0320007,-0.923,-1.4248995,-0.31029984,-0.073160075,-0.40690023,-1.514342,-0.4,-0.79099977,1.7607962,0.52900165,-0.004200413,-0.7739993,-0.2,-0.6,0.7027997,-0.8,-0.53139955,-0.4,-0.4,-0.40000004,-0.53000015,0.15000004,-0.03999999,-0.6,-1.2908036,-0.22400004,0.0,0.38600096,-2.4920404,-0.2932036,0.21699916,-0.4,-0.8,-0.2,1.3499985,-0.41,-1.8000004,0.0,-0.451643,-0.19299963,0.40894186,0.29400006,-1.4660006,-0.94549984
-0.40099978,-2.3100002,-0.2,-0.6,-0.53199995,-0.44699937,0.021000324,-1.3,-2.0000002,-0.9509991,-1.6,-1.2319999,-0.4,-0.27149975,-1.3320004,0.48400208,-0.8079964,0.3269983,0.0,0.0,-1.0419997,-0.8,-0.8899999,-0.4,-0.2,-0.8,0.95100725,-0.62299925,0.0,-0.2,-2.232009,-0.52,-0.8,-0.014500368,0.14149468,-2.0310068,-0.08999993,-0.4,0.0,-0.6,1.0225081,-0.2,-1.6400001,-0.4,2.5599668,0.704004,-0.4039996,-2.4999998,-0.52,-0.4999999
-0.26125053,-0.15347159,-0.52,-0.74,-0.5429999,-0.6874948,-2.9359992,-1.4949934,0.34877518,1.5823603,-0.31823307,-0.8472564,-0.40000004,-0.70749843,0.38328996,0.77351415,0.41519397,0.3704735,0.2,-0.08,-1.5376947,-1.13,-0.3358544,-0.71999997,0.20000006,-0.52000004,0.5906114,-0.077500165,-0.2,-0.21000001,2.231484,-0.78299993,-0.81999993,-0.18342204,-2.1284015,-0.7764697,-0.021325067,-0.14,-0.6,-0.68,0.51656777,-0.68,-2.67,-1.02,-0.44175118,-1.5219969,0.643472,-0.7052983,-1.5044303,-1.1601195
1.1965001,-1.5366822e-07,-0.2,-0.2,-0.2,-1.1434995,-1.1,-1.24,-1.4200001,-0.4404996,-0.92,-0.93000007,-0.4,-1.0945007,-2.3511198,0.63800967,-0.9229402,-2.3689997,-0.2,-0.2,-0.88300025,-0.24,-0.84999996,-0.2,-0.2,-1.04,1.2398067,-2.5420015,-0.4,-0.2,-3.5337803,0.06900002,-0.2,0.16739963,0.63349986,-0.749,0.062999964,-0.24,-0.2,-0.2,1.3010092,-0.24,-1.8400002,-0.24,1.4832097,0.08309958,0.715001,-1.639,-0.66,-0.41
1.0983043,-2.6343498,-0.2,-0.02000001,-0.39599997,-0.6798468,-0.7473492,-0.95999986,-2.4600015,-1.3699008,-1.3880006,-2.387,-0.8,-0.7502493,-1.116351,1.0130925,-0.4090002,-0.19299954,-0.28,-0.44,-2.1929998,-1.0,-0.988501,-0.6,-0.65999997,-0.85999995,0.5390082,-1.0175015,-0.2,-0.5,-1.7994885,-0.61,-0.4,-0.23099953,0.38040245,-0.87900394,0.19199991,-0.45999998,-0.64,-0.26,0.93600506,-0.44,-2.4600003,-0.45999998,2.767998,0.38600212,-0.9704005,-1.4952011,-1.13,-0.9699999
0.55350095,-0.9764987,-0.2,-0.4,-0.404,-0.5447976,-2.21,-1.2,-0.789999,-0.66449726,-1.23,-1.0390002,-0.2,1.4005016,-0.8309986,2.009999,-0.5264995,-1.9189996,-0.2,-0.4,0.39800006,-0.4,-1.21,-0.4,-0.4,-0.8,-1.2664989,-1.2440004,-0.2,-0.2,-4.1969934,-0.162,-0.2,0.63200206,0.7250022,-1.5199999,-0.78,-0.6,-0.4,-0.4,1.2910031,-0.4,-2.4000003,-0.4,2.0899959,-1.366,-1.2160008,-0.96599954,-0.52299994,-0.62799984
-0.2,-0.81,-0.2,-0.2,-0.01,-0.5,-0.6,-1.21,-0.6,-0.1,-0.4,-0.87500006,-0.6,0.0,-0.81,-0.90000004,-0.4,-0.2,-0.2,-0.2,-0.70000005,-0.6,-1.095,-0.4,-0.2,-0.8,-0.8,-0.41,-0.2,-0.2,-5.2199926,-0.2,-0.2,-0.4,-0.6,-2.3200002,-0.2,-0.4,-0.4,-0.2,-0.3,-0.4,-2.0000002,-0.2,-3.3100004,-0.8,-0.11,-0.2,-0.2,-0.21000001
-0.24759698,-0.78159684,-0.43199998,-0.811,-0.26599997,-1.6045011,-1.5240003,-1.3284885,0.042556092,0.42912874,0.015145596,-0.034754045,-0.40599996,-1.1013095,-0.33656305,0.8209625,0.2881811,0.2793283,-0.003999993,-0.47000003,0.7365726,-0.40999997,0.97748506,-0.384,0.029000165,0.16600001,0.25674346,-1.0401006,-0.22000001,-0.34,2.2191052,1.1164026,-0.88199997,0.017205596,-1.7073767,-1.31845,-0.780357,-0.30999997,-0.26699996,0.110000014,1.1196383,-0.95600003,-1.619498,-0.8439999,0.08849248,-1.64555,-0.58695877,-0.7857492,-0.7233634,0.85467786
-1.0412,-1.3000001,-0.4,-0.012000009,-0.20660001,-0.67760015,-1.1100001,-1.4000001,-0.8,-0.90180004,-0.62,-0.63,-0.2,-0.29179996,0.5834005,2.2799962,-0.52,-1.0300001,-0.2,-0.2,1.3500005,-1.0,-0.81,-0.2,-0.6,-1.2,-0.88999987,-0.8684001,0.0,0.188,-5.8200026,-0.1,-0.2,-1.07,1.6788011,-0.4620012,-0.64,-0.6,-0.6,-0.4,1.8200009,-0.4,-2.2000003,-0.6,-0.6520024,-1.71,-0.38200006,1.3279996,-0.70000005,-0.41
1.1619972,-1.3420006,-0.2,0.0,-0.8680001,-0.4749975,-1.5600002,-1.418,-1.4199991,-0.52299964,-1.36,-1.7399999,-0.2,-0.88799834,-0.6619994,1.2483912,-1.9470007,-2.0120003,-0.2,0.0,-1.4935001,-0.8,-1.554,-0.2,-0.6,-0.8,-0.04299957,-0.6511982,0.0,-0.2,-2.1227772,-0.32399997,-0.4,0.595506,0.2371006,-2.640996,-0.8359999,-0.4,-0.4,-0.4,0.71800035,0.0,-2.0800002,-0.2,2.3130085,-0.7499995,0.5664003,0.5752002,-0.93000007,-0.84000003
-0.21000001,-0.81,0.0,-0.2,-0.2,-0.51,-0.70000005,-1.2,-0.8,-0.31,-0.3,-0.37500003,-0.2,-0.2,-0.91,-0.6,-0.3,-0.21000001,-0.2,-0.4,-0.6,-0.4,-0.995,-0.6,-0.4,-1.4000001,-1.0,-0.5,-0.2,-0.2,-4.8199935,-0.4,-0.2,-1.11,-0.41,-3.1100004,-0.41,-0.4,-0.6,0.0,-0.6,-0.6,-2.0000002,-0.4,-3.4199998,-0.70000005,-0.12,-0.2,0.0,-0.2
-0.22000001,-0.6,-0.6,-0.2,-0.6,-0.3,-0.4,-1.6000001,-0.73,-0.044999994,-0.6,0.18499982,-0.4,-0.2,-0.61,2.9700012,-0.4100001,-0.20500001,-0.4,-0.2,-0.2,-0.6,-0.9900001,-0.4,-0.4,-0.8,-1.5000001,-0.5,-0.2,-0.2,-6.1499953,-0.2,-0.4,-0.41,-1.21,-3.0000005,-0.4,-0.2,-0.4,-0.2,1.7600002,-0.2,-2.5000005,-0.2,-3.72,-0.70000005,-0.01,-0.2,-0.5,0.2199999
-0.41349915,-0.41600063,-0.03999999,-0.2,-0.6769999,0.7140058,-2.7199996,-1.49,-0.09600009,-0.519499,-0.47149947,-1.6079994,-0.6,-1.3211993,1.2340001,0.5225067,-0.08530024,-0.37199956,-0.2,-0.39200002,-1.0639998,-0.64,-1.5340005,-0.44,-0.84,-0.84,0.19429733,-0.027499078,-0.2,-0.2,-2.139991,-0.332,-0.4,-0.26030034,-1.6199996,-2.3800032,-0.53999853,-0.03999999,-0.8,-0.03999999,0.448001,-0.4,-2.6700006,-0.2,2.7369945,-2.3740013,-0.040000103,-0.5199992,-1.08,-0.75000006
-1.3859994,-1.32,-0.4,-0.2,-0.253,-2.5089998,-0.86,-1.23,-0.71000004,-1.3699994,-1.0300001,-0.9309998,-0.2,-0.67924964,-0.54999864,0.7075011,0.53200084,-2.2549999,-0.1,-0.2,0.11449994,-0.6,-0.83,-0.6,-0.8,-1.2,-0.2940001,-1.5209996,0.0,-0.065,-3.7399955,-0.103,-0.4,-0.23000017,1.9894091,-1.112997,0.8250026,-0.8,-0.2,-0.03999999,1.7100056,-0.2,-2.4000003,-0.4,-0.4229885,2.6293948,-0.1575,2.6283836,-0.61,-0.707
-0.5959997,-0.76,-0.2,-0.2,-0.353,-1.5089991,-0.84000003,-1.23,-1.7100002,-1.0750006,-0.9100001,-0.76099974,-0.6,-0.34974992,-0.23150036,1.0725073,0.05999994,-2.045,-0.2,-0.4,-0.62199944,-0.8,-0.53999996,-0.2,-0.2,-1.0,-0.36199966,-0.52199984,-0.4,-0.065,-3.5799906,-0.19250001,-0.2,-0.43999955,1.76601,-1.6584976,0.7840029,-0.4,-0.4,-0.02000001,1.164003,-0.2,-2.4000003,-0.2,-0.8789848,2.9750013,0.41849953,3.035991,-0.61,-0.717
